customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class,input_text,target_text
0,0,0.2821407795229784,14.11,4,13,14.07,73.20333333333333,4.3566666666666665,6.2,2.1766666666666667,0.0,0.0,0.0,3.0,1,2,customer: 0; order: 0; total_items: 0.2821407795229784; discount%: 14.11; weekday: 4; hour: 13; Food%: 14.07; Fresh%: 73.20333333333333; Drinks%: 4.3566666666666665; Home%: 6.2; Beauty%: 2.1766666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
62,313,0.0471204188481675,24.63,1,11,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,6,customer: 62; order: 313; total_items: 0.0471204188481675; discount%: 24.63; weekday: 1; hour: 11; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 100.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
63,314,0.0087260034904013,0.14,1,12,0.0,0.0,4.72,0.0,0.0,0.0,95.28,0.0,2.0,7,8,customer: 63; order: 314; total_items: 0.0087260034904013; discount%: 0.14; weekday: 1; hour: 12; Food%: 0.0; Fresh%: 0.0; Drinks%: 4.72; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 95.28; Pets%: 0.0; labels: 7; class: 8,2.0
64,316,0.1657940663176265,13.05,7,14,24.45,0.0,29.22,19.09,23.12,0.0,4.11,0.0,1.0,8,3,customer: 64; order: 316; total_items: 0.1657940663176265; discount%: 13.05; weekday: 7; hour: 14; Food%: 24.45; Fresh%: 0.0; Drinks%: 29.22; Home%: 19.09; Beauty%: 23.12; Health%: 0.0; Baby%: 4.11; Pets%: 0.0; labels: 8; class: 3,1.0
65,317,0.0226876090750436,9.625,7,13,6.215,0.0,9.61,0.0,0.0,0.0,84.18,0.0,2.0,7,8,customer: 65; order: 317; total_items: 0.0226876090750436; discount%: 9.625; weekday: 7; hour: 13; Food%: 6.215; Fresh%: 0.0; Drinks%: 9.61; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 84.18; Pets%: 0.0; labels: 7; class: 8,2.0
66,319,0.2356020942408377,8.73,5,2,17.71,7.04,20.6,51.91,2.74,0.0,0.0,0.0,1.0,2,6,customer: 66; order: 319; total_items: 0.2356020942408377; discount%: 8.73; weekday: 5; hour: 2; Food%: 17.71; Fresh%: 7.04; Drinks%: 20.6; Home%: 51.91; Beauty%: 2.74; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
67,320,0.2388598022105875,2.4100000000000006,1,10,12.175333333333333,47.374,22.514000000000003,7.956666666666666,1.1733333333333331,2.6086666666666662,6.198666666666666,0.0,15.0,4,7,customer: 67; order: 320; total_items: 0.2388598022105875; discount%: 2.4100000000000006; weekday: 1; hour: 10; Food%: 12.175333333333333; Fresh%: 47.374; Drinks%: 22.514000000000003; Home%: 7.956666666666666; Beauty%: 1.1733333333333331; Health%: 2.6086666666666662; Baby%: 6.198666666666666; Pets%: 0.0; labels: 4; class: 7,15.0
68,335,0.4712041884816754,9.357500000000002,7,23,56.11,17.752499999999998,17.4925,5.757499999999999,2.2375,0.0,0.6475,0.0,4.0,8,3,customer: 68; order: 335; total_items: 0.4712041884816754; discount%: 9.357500000000002; weekday: 7; hour: 23; Food%: 56.11; Fresh%: 17.752499999999998; Drinks%: 17.4925; Home%: 5.757499999999999; Beauty%: 2.2375; Health%: 0.0; Baby%: 0.6475; Pets%: 0.0; labels: 8; class: 3,4.0
69,339,0.2286212914485166,12.776666666666664,3,8,25.32333333333333,28.626666666666665,27.703333333333333,13.076666666666666,4.3966666666666665,0.0,0.0,0.8744444444444445,9.0,4,7,customer: 69; order: 339; total_items: 0.2286212914485166; discount%: 12.776666666666664; weekday: 3; hour: 8; Food%: 25.32333333333333; Fresh%: 28.626666666666665; Drinks%: 27.703333333333333; Home%: 13.076666666666666; Beauty%: 4.3966666666666665; Health%: 0.0; Baby%: 0.0; Pets%: 0.8744444444444445; labels: 4; class: 7,9.0
70,348,0.18760907504363,11.5975,1,1,25.1575,41.5725,11.48125,4.095,1.0175,0.0,16.67875,0.0,8.0,4,7,customer: 70; order: 348; total_items: 0.18760907504363; discount%: 11.5975; weekday: 1; hour: 1; Food%: 25.1575; Fresh%: 41.5725; Drinks%: 11.48125; Home%: 4.095; Beauty%: 1.0175; Health%: 0.0; Baby%: 16.67875; Pets%: 0.0; labels: 4; class: 7,8.0
71,356,0.1052937754508434,16.786666666666665,1,13,23.19666666666667,46.54999999999999,15.623333333333331,0.0,6.6933333333333325,0.0,1.5933333333333335,6.343333333333334,3.0,1,2,customer: 71; order: 356; total_items: 0.1052937754508434; discount%: 16.786666666666665; weekday: 1; hour: 13; Food%: 23.19666666666667; Fresh%: 46.54999999999999; Drinks%: 15.623333333333331; Home%: 0.0; Beauty%: 6.6933333333333325; Health%: 0.0; Baby%: 1.5933333333333335; Pets%: 6.343333333333334; labels: 1; class: 2,3.0
73,360,0.1797556719022687,6.75,1,19,55.42,0.0,44.58,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 73; order: 360; total_items: 0.1797556719022687; discount%: 6.75; weekday: 1; hour: 19; Food%: 55.42; Fresh%: 0.0; Drinks%: 44.58; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
74,361,0.2034904013961605,11.384,1,21,23.634,32.986000000000004,33.778000000000006,7.07,1.806,0.724,0.0,0.0,5.0,1,2,customer: 74; order: 361; total_items: 0.2034904013961605; discount%: 11.384; weekday: 1; hour: 21; Food%: 23.634; Fresh%: 32.986000000000004; Drinks%: 33.778000000000006; Home%: 7.07; Beauty%: 1.806; Health%: 0.724; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,5.0
75,366,0.1619863557036331,5.533636363636362,7,17,19.79636363636364,30.27272727272728,6.880000000000001,9.47,9.712727272727273,0.4036363636363637,23.463636363636365,0.0,11.0,4,7,customer: 75; order: 366; total_items: 0.1619863557036331; discount%: 5.533636363636362; weekday: 7; hour: 17; Food%: 19.79636363636364; Fresh%: 30.27272727272728; Drinks%: 6.880000000000001; Home%: 9.47; Beauty%: 9.712727272727273; Health%: 0.4036363636363637; Baby%: 23.463636363636365; Pets%: 0.0; labels: 4; class: 7,11.0
76,377,0.1134380453752181,14.575,5,12,32.510000000000005,0.0,24.97,39.69,2.835,0.0,0.0,0.0,2.0,2,6,customer: 76; order: 377; total_items: 0.1134380453752181; discount%: 14.575; weekday: 5; hour: 12; Food%: 32.510000000000005; Fresh%: 0.0; Drinks%: 24.97; Home%: 39.69; Beauty%: 2.835; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,2.0
77,379,0.1122745782431646,2.95,1,11,15.698333333333336,4.685,17.048333333333336,18.3,19.716666666666665,0.4716666666666667,24.078333333333337,0.0,6.0,8,3,customer: 77; order: 379; total_items: 0.1122745782431646; discount%: 2.95; weekday: 1; hour: 11; Food%: 15.698333333333336; Fresh%: 4.685; Drinks%: 17.048333333333336; Home%: 18.3; Beauty%: 19.716666666666665; Health%: 0.4716666666666667; Baby%: 24.078333333333337; Pets%: 0.0; labels: 8; class: 3,6.0
78,385,0.1727748691099476,7.9700000000000015,2,13,15.446666666666664,45.61333333333334,8.133333333333333,30.80666666666667,0.0,0.0,0.0,0.0,3.0,1,2,customer: 78; order: 385; total_items: 0.1727748691099476; discount%: 7.9700000000000015; weekday: 2; hour: 13; Food%: 15.446666666666664; Fresh%: 45.61333333333334; Drinks%: 8.133333333333333; Home%: 30.80666666666667; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
79,388,0.1308900523560209,12.09,1,19,60.89,0.0,20.79,16.22,2.1,0.0,0.0,0.0,1.0,8,3,customer: 79; order: 388; total_items: 0.1308900523560209; discount%: 12.09; weekday: 1; hour: 19; Food%: 60.89; Fresh%: 0.0; Drinks%: 20.79; Home%: 16.22; Beauty%: 2.1; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
80,389,0.0924956369982548,2.99,4,21,15.9,3.15,44.05,0.0,0.0,0.0,36.905,0.0,2.0,5,1,customer: 80; order: 389; total_items: 0.0924956369982548; discount%: 2.99; weekday: 4; hour: 21; Food%: 15.9; Fresh%: 3.15; Drinks%: 44.05; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 36.905; Pets%: 0.0; labels: 5; class: 1,2.0
81,391,0.3780104712041884,18.102,5,10,17.448,38.09,32.692,1.94,6.888,2.684,0.26,0.0,5.0,1,2,customer: 81; order: 391; total_items: 0.3780104712041884; discount%: 18.102; weekday: 5; hour: 10; Food%: 17.448; Fresh%: 38.09; Drinks%: 32.692; Home%: 1.94; Beauty%: 6.888; Health%: 2.684; Baby%: 0.26; Pets%: 0.0; labels: 1; class: 2,5.0
82,396,0.3361256544502617,7.278,3,22,25.324,12.366,33.762,10.706,5.13,0.0,12.712,0.0,5.0,8,3,customer: 82; order: 396; total_items: 0.3361256544502617; discount%: 7.278; weekday: 3; hour: 22; Food%: 25.324; Fresh%: 12.366; Drinks%: 33.762; Home%: 10.706; Beauty%: 5.13; Health%: 0.0; Baby%: 12.712; Pets%: 0.0; labels: 8; class: 3,5.0
83,401,0.1169284467713787,12.035,2,19,12.295,0.0,5.4,73.715,8.59,0.0,0.0,0.0,2.0,2,6,customer: 83; order: 401; total_items: 0.1169284467713787; discount%: 12.035; weekday: 2; hour: 19; Food%: 12.295; Fresh%: 0.0; Drinks%: 5.4; Home%: 73.715; Beauty%: 8.59; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,2.0
84,403,0.1169284467713787,4.22,5,0,19.05,54.07,26.88,0.0,0.0,0.0,0.0,0.0,1.0,1,2,customer: 84; order: 403; total_items: 0.1169284467713787; discount%: 4.22; weekday: 5; hour: 0; Food%: 19.05; Fresh%: 54.07; Drinks%: 26.88; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
85,404,0.0610820244328097,1.4,4,22,10.14,8.11,52.34,9.74,0.0,0.0,0.0,19.67,1.0,5,1,customer: 85; order: 404; total_items: 0.0610820244328097; discount%: 1.4; weekday: 4; hour: 22; Food%: 10.14; Fresh%: 8.11; Drinks%: 52.34; Home%: 9.74; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 19.67; labels: 5; class: 1,1.0
86,405,0.3089005235602094,4.03,2,13,38.79,20.655,15.055,16.36,0.0,7.735,1.405,0.0,2.0,8,3,customer: 86; order: 405; total_items: 0.3089005235602094; discount%: 4.03; weekday: 2; hour: 13; Food%: 38.79; Fresh%: 20.655; Drinks%: 15.055; Home%: 16.36; Beauty%: 0.0; Health%: 7.735; Baby%: 1.405; Pets%: 0.0; labels: 8; class: 3,2.0
87,407,0.2094240837696335,12.52875,5,12,34.825,0.0,27.49125,11.78375,23.3725,2.52625,0.0,0.0,8.0,8,3,customer: 87; order: 407; total_items: 0.2094240837696335; discount%: 12.52875; weekday: 5; hour: 12; Food%: 34.825; Fresh%: 0.0; Drinks%: 27.49125; Home%: 11.78375; Beauty%: 23.3725; Health%: 2.52625; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,8.0
88,415,0.1029668411867364,15.13,1,16,19.11,8.83,24.18,47.88,0.0,0.0,0.0,0.0,1.0,2,6,customer: 88; order: 415; total_items: 0.1029668411867364; discount%: 15.13; weekday: 1; hour: 16; Food%: 19.11; Fresh%: 8.83; Drinks%: 24.18; Home%: 47.88; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
89,416,0.2146596858638743,39.77,1,22,11.86,18.13,3.35,54.06,12.6,0.0,0.0,0.0,1.0,2,6,customer: 89; order: 416; total_items: 0.2146596858638743; discount%: 39.77; weekday: 1; hour: 22; Food%: 11.86; Fresh%: 18.13; Drinks%: 3.35; Home%: 54.06; Beauty%: 12.6; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
90,417,0.0820244328097731,4.02,7,15,12.06,0.0,39.13,5.05,19.55,24.2,0.0,0.0,1.0,9,5,customer: 90; order: 417; total_items: 0.0820244328097731; discount%: 4.02; weekday: 7; hour: 15; Food%: 12.06; Fresh%: 0.0; Drinks%: 39.13; Home%: 5.05; Beauty%: 19.55; Health%: 24.2; Baby%: 0.0; Pets%: 0.0; labels: 9; class: 5,1.0
91,418,0.2844677137870855,4.475,5,16,60.760000000000005,0.0,14.855,14.415,9.97,0.0,0.0,0.0,2.0,8,3,customer: 91; order: 418; total_items: 0.2844677137870855; discount%: 4.475; weekday: 5; hour: 16; Food%: 60.760000000000005; Fresh%: 0.0; Drinks%: 14.855; Home%: 14.415; Beauty%: 9.97; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
92,420,0.1844095404304828,0.8966666666666666,2,23,38.99,0.0,0.7833333333333333,34.20666666666667,15.173333333333332,6.583333333333333,2.376666666666667,1.893333333333333,3.0,8,3,customer: 92; order: 420; total_items: 0.1844095404304828; discount%: 0.8966666666666666; weekday: 2; hour: 23; Food%: 38.99; Fresh%: 0.0; Drinks%: 0.7833333333333333; Home%: 34.20666666666667; Beauty%: 15.173333333333332; Health%: 6.583333333333333; Baby%: 2.376666666666667; Pets%: 1.893333333333333; labels: 8; class: 3,3.0
93,423,0.0052356020942408,0.0,2,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3,customer: 93; order: 423; total_items: 0.0052356020942408; discount%: 0.0; weekday: 2; hour: 22; Food%: 100.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
94,424,0.3246073298429319,3.01,3,18,87.6825,0.0,5.3125,6.3125,0.695,0.0,0.0,0.0,4.0,8,3,customer: 94; order: 424; total_items: 0.3246073298429319; discount%: 3.01; weekday: 3; hour: 18; Food%: 87.6825; Fresh%: 0.0; Drinks%: 5.3125; Home%: 6.3125; Beauty%: 0.695; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,4.0
95,428,0.4904013961605585,4.045,6,3,27.775,14.47,30.47,9.155,1.945,0.0,7.895,0.0,2.0,8,3,customer: 95; order: 428; total_items: 0.4904013961605585; discount%: 4.045; weekday: 6; hour: 3; Food%: 27.775; Fresh%: 14.47; Drinks%: 30.47; Home%: 9.155; Beauty%: 1.945; Health%: 0.0; Baby%: 7.895; Pets%: 0.0; labels: 8; class: 3,2.0
96,430,0.1832460732984293,12.72,2,12,16.64,26.005,6.935,0.0,2.17,0.0,48.25,0.0,2.0,7,8,customer: 96; order: 430; total_items: 0.1832460732984293; discount%: 12.72; weekday: 2; hour: 12; Food%: 16.64; Fresh%: 26.005; Drinks%: 6.935; Home%: 0.0; Beauty%: 2.17; Health%: 0.0; Baby%: 48.25; Pets%: 0.0; labels: 7; class: 8,2.0
97,432,0.1029668411867364,22.14,7,23,30.34,0.0,69.66,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 97; order: 432; total_items: 0.1029668411867364; discount%: 22.14; weekday: 7; hour: 23; Food%: 30.34; Fresh%: 0.0; Drinks%: 69.66; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
98,433,0.2286212914485166,5.47,1,18,27.59,0.0,47.58,24.83,0.0,0.0,0.0,0.0,1.0,8,3,customer: 98; order: 433; total_items: 0.2286212914485166; discount%: 5.47; weekday: 1; hour: 18; Food%: 27.59; Fresh%: 0.0; Drinks%: 47.58; Home%: 24.83; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
99,434,0.137870855148342,11.79,1,22,69.35,0.0,5.24,25.41,0.0,0.0,0.0,0.0,1.0,8,3,customer: 99; order: 434; total_items: 0.137870855148342; discount%: 11.79; weekday: 1; hour: 22; Food%: 69.35; Fresh%: 0.0; Drinks%: 5.24; Home%: 25.41; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
100,435,0.544502617801047,49.962500000000006,1,21,81.62,0.0,15.8325,1.06,0.0,0.0,1.05,0.0,4.0,3,4,customer: 100; order: 435; total_items: 0.544502617801047; discount%: 49.962500000000006; weekday: 1; hour: 21; Food%: 81.62; Fresh%: 0.0; Drinks%: 15.8325; Home%: 1.06; Beauty%: 0.0; Health%: 0.0; Baby%: 1.05; Pets%: 0.0; labels: 3; class: 4,4.0
101,439,0.0820244328097731,8.875,5,0,0.0,5.085,45.295,0.0,0.0,0.0,49.620000000000005,0.0,2.0,7,8,customer: 101; order: 439; total_items: 0.0820244328097731; discount%: 8.875; weekday: 5; hour: 0; Food%: 0.0; Fresh%: 5.085; Drinks%: 45.295; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 49.620000000000005; Pets%: 0.0; labels: 7; class: 8,2.0
102,441,0.4729493891797556,5.79,2,12,20.61,4.6,51.37,23.43,0.0,0.0,0.0,0.0,1.0,8,3,customer: 102; order: 441; total_items: 0.4729493891797556; discount%: 5.79; weekday: 2; hour: 12; Food%: 20.61; Fresh%: 4.6; Drinks%: 51.37; Home%: 23.43; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
103,442,0.2006980802792321,0.26,1,19,61.61,0.0,4.44,5.845,5.925000000000001,20.48,0.0,1.7,2.0,9,5,customer: 103; order: 442; total_items: 0.2006980802792321; discount%: 0.26; weekday: 1; hour: 19; Food%: 61.61; Fresh%: 0.0; Drinks%: 4.44; Home%: 5.845; Beauty%: 5.925000000000001; Health%: 20.48; Baby%: 0.0; Pets%: 1.7; labels: 9; class: 5,2.0
104,444,0.2321116928446771,1.3233333333333333,5,11,7.578333333333333,16.59,28.31,11.615,6.458333333333333,2.353333333333333,27.093333333333334,0.0,6.0,8,3,customer: 104; order: 444; total_items: 0.2321116928446771; discount%: 1.3233333333333333; weekday: 5; hour: 11; Food%: 7.578333333333333; Fresh%: 16.59; Drinks%: 28.31; Home%: 11.615; Beauty%: 6.458333333333333; Health%: 2.353333333333333; Baby%: 27.093333333333334; Pets%: 0.0; labels: 8; class: 3,6.0
105,450,0.0122164048865619,0.0,6,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8,customer: 105; order: 450; total_items: 0.0122164048865619; discount%: 0.0; weekday: 6; hour: 12; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 100.0; Pets%: 0.0; labels: 7; class: 8,1.0
106,451,0.0541012216404886,6.44,4,20,20.26,0.0,79.74,0.0,0.0,0.0,0.0,0.0,1.0,5,1,customer: 106; order: 451; total_items: 0.0541012216404886; discount%: 6.44; weekday: 4; hour: 20; Food%: 20.26; Fresh%: 0.0; Drinks%: 79.74; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
107,452,0.280977312390925,6.847499999999999,1,18,11.9375,25.6575,20.2025,13.6825,1.4475,0.0,27.067500000000003,0.0,4.0,1,2,customer: 107; order: 452; total_items: 0.280977312390925; discount%: 6.847499999999999; weekday: 1; hour: 18; Food%: 11.9375; Fresh%: 25.6575; Drinks%: 20.2025; Home%: 13.6825; Beauty%: 1.4475; Health%: 0.0; Baby%: 27.067500000000003; Pets%: 0.0; labels: 1; class: 2,4.0
108,456,0.0924956369982548,1.49,2,16,20.895,38.45,11.965,7.819999999999999,10.010000000000002,10.86,0.0,0.0,2.0,1,2,customer: 108; order: 456; total_items: 0.0924956369982548; discount%: 1.49; weekday: 2; hour: 16; Food%: 20.895; Fresh%: 38.45; Drinks%: 11.965; Home%: 7.819999999999999; Beauty%: 10.010000000000002; Health%: 10.86; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
109,458,0.1227457824316462,7.348333333333334,1,16,17.105,0.0,34.71666666666666,21.32,16.021666666666665,5.226666666666667,0.0,5.608333333333333,6.0,8,3,customer: 109; order: 458; total_items: 0.1227457824316462; discount%: 7.348333333333334; weekday: 1; hour: 16; Food%: 17.105; Fresh%: 0.0; Drinks%: 34.71666666666666; Home%: 21.32; Beauty%: 16.021666666666665; Health%: 5.226666666666667; Baby%: 0.0; Pets%: 5.608333333333333; labels: 8; class: 3,6.0
110,464,0.0575916230366492,16.950000000000003,7,10,11.62,0.0,28.375,28.55,31.455,0.0,0.0,0.0,2.0,2,6,customer: 110; order: 464; total_items: 0.0575916230366492; discount%: 16.950000000000003; weekday: 7; hour: 10; Food%: 11.62; Fresh%: 0.0; Drinks%: 28.375; Home%: 28.55; Beauty%: 31.455; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,2.0
111,466,0.1029668411867364,12.97,1,10,0.0,0.0,21.96,69.61,8.43,0.0,0.0,0.0,1.0,2,6,customer: 111; order: 466; total_items: 0.1029668411867364; discount%: 12.97; weekday: 1; hour: 10; Food%: 0.0; Fresh%: 0.0; Drinks%: 21.96; Home%: 69.61; Beauty%: 8.43; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
112,467,0.2480678135128396,3.911428571428572,1,16,28.66071428571429,21.74642857142857,23.465000000000003,11.031428571428568,4.558571428571428,0.6378571428571428,9.899285714285712,0.0,14.0,4,7,customer: 112; order: 467; total_items: 0.2480678135128396; discount%: 3.911428571428572; weekday: 1; hour: 16; Food%: 28.66071428571429; Fresh%: 21.74642857142857; Drinks%: 23.465000000000003; Home%: 11.031428571428568; Beauty%: 4.558571428571428; Health%: 0.6378571428571428; Baby%: 9.899285714285712; Pets%: 0.0; labels: 4; class: 7,14.0
113,481,0.3886811269010222,4.242857142857143,7,22,19.57,57.855,11.21,9.719285714285716,0.5192857142857142,0.11,1.0178571428571428,0.0,14.0,4,7,customer: 113; order: 481; total_items: 0.3886811269010222; discount%: 4.242857142857143; weekday: 7; hour: 22; Food%: 19.57; Fresh%: 57.855; Drinks%: 11.21; Home%: 9.719285714285716; Beauty%: 0.5192857142857142; Health%: 0.11; Baby%: 1.0178571428571428; Pets%: 0.0; labels: 4; class: 7,14.0
114,495,0.1553228621291448,11.704999999999998,7,19,31.096666666666668,28.746666666666663,15.926666666666668,9.82,6.118333333333333,0.0,8.295,0.0,6.0,1,2,customer: 114; order: 495; total_items: 0.1553228621291448; discount%: 11.704999999999998; weekday: 7; hour: 19; Food%: 31.096666666666668; Fresh%: 28.746666666666663; Drinks%: 15.926666666666668; Home%: 9.82; Beauty%: 6.118333333333333; Health%: 0.0; Baby%: 8.295; Pets%: 0.0; labels: 1; class: 2,6.0
116,502,0.2774869109947644,3.355,2,20,28.825,53.6225,5.734999999999999,6.865,4.9525,0.0,0.0,0.0,4.0,1,2,customer: 116; order: 502; total_items: 0.2774869109947644; discount%: 3.355; weekday: 2; hour: 20; Food%: 28.825; Fresh%: 53.6225; Drinks%: 5.734999999999999; Home%: 6.865; Beauty%: 4.9525; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
117,506,0.1692844677137871,8.925,6,11,17.38,32.475,13.85,18.255000000000003,7.315,0.0,10.725,0.0,2.0,1,2,customer: 117; order: 506; total_items: 0.1692844677137871; discount%: 8.925; weekday: 6; hour: 11; Food%: 17.38; Fresh%: 32.475; Drinks%: 13.85; Home%: 18.255000000000003; Beauty%: 7.315; Health%: 0.0; Baby%: 10.725; Pets%: 0.0; labels: 1; class: 2,2.0
118,508,0.2379290285049447,3.801666666666667,7,16,38.048333333333325,0.0,25.27666666666666,19.256666666666664,10.376666666666669,0.91,6.13,0.0,6.0,8,3,customer: 118; order: 508; total_items: 0.2379290285049447; discount%: 3.801666666666667; weekday: 7; hour: 16; Food%: 38.048333333333325; Fresh%: 0.0; Drinks%: 25.27666666666666; Home%: 19.256666666666664; Beauty%: 10.376666666666669; Health%: 0.91; Baby%: 6.13; Pets%: 0.0; labels: 8; class: 3,6.0
119,514,0.1169284467713787,16.8,2,19,22.71,0.0,0.0,33.73,43.55,0.0,0.0,0.0,1.0,0,0,customer: 119; order: 514; total_items: 0.1169284467713787; discount%: 16.8; weekday: 2; hour: 19; Food%: 22.71; Fresh%: 0.0; Drinks%: 0.0; Home%: 33.73; Beauty%: 43.55; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,1.0
120,515,0.1368735976065819,5.132857142857143,7,20,34.87285714285714,8.584285714285715,27.80142857142857,16.99,5.2557142857142845,0.0,6.4957142857142856,0.0,7.0,8,3,customer: 120; order: 515; total_items: 0.1368735976065819; discount%: 5.132857142857143; weekday: 7; hour: 20; Food%: 34.87285714285714; Fresh%: 8.584285714285715; Drinks%: 27.80142857142857; Home%: 16.99; Beauty%: 5.2557142857142845; Health%: 0.0; Baby%: 6.4957142857142856; Pets%: 0.0; labels: 8; class: 3,7.0
121,522,0.5055264688772542,1.2466666666666668,3,23,11.058333333333335,38.34333333333333,38.88333333333333,7.479999999999999,4.239999999999999,0.0,0.0,0.0,6.0,1,2,customer: 121; order: 522; total_items: 0.5055264688772542; discount%: 1.2466666666666668; weekday: 3; hour: 23; Food%: 11.058333333333335; Fresh%: 38.34333333333333; Drinks%: 38.88333333333333; Home%: 7.479999999999999; Beauty%: 4.239999999999999; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,6.0
122,528,0.1273996509598604,13.455,7,12,11.275,0.0,7.87,30.025,17.740000000000002,5.915,27.185,0.0,2.0,2,6,customer: 122; order: 528; total_items: 0.1273996509598604; discount%: 13.455; weekday: 7; hour: 12; Food%: 11.275; Fresh%: 0.0; Drinks%: 7.87; Home%: 30.025; Beauty%: 17.740000000000002; Health%: 5.915; Baby%: 27.185; Pets%: 0.0; labels: 2; class: 6,2.0
123,530,0.1518324607329843,17.345,1,15,5.53,0.0,0.795,33.985,1.45,0.0,58.24,0.0,2.0,7,8,customer: 123; order: 530; total_items: 0.1518324607329843; discount%: 17.345; weekday: 1; hour: 15; Food%: 5.53; Fresh%: 0.0; Drinks%: 0.795; Home%: 33.985; Beauty%: 1.45; Health%: 0.0; Baby%: 58.24; Pets%: 0.0; labels: 7; class: 8,2.0
